"No.","Time","Source","Destination","Protocol","Length","Info"
"6983","45.080916","142.250.199.163","192.168.29.45","TLSv1.3","1466","Application Data"
"6984","45.080916","142.250.199.163","192.168.29.45","TLSv1.3","1466","Application Data"
"6985","45.080916","142.250.199.163","192.168.29.45","TLSv1.3","1466","Application Data"
"6986","45.080916","142.250.199.163","192.168.29.45","TLSv1.3","1466","Application Data"
"6987","45.081089","192.168.29.45","142.250.199.163","TCP","54","2723  >  443 [ACK] Seq=2651 Ack=545058 Win=524032 Len=0"
"6988","45.082138","142.250.199.163","192.168.29.45","TLSv1.3","1466","Application Data"
"6989","45.082138","142.250.199.163","192.168.29.45","TLSv1.3","1466","Application Data"
"6990","45.082138","142.250.199.163","192.168.29.45","TLSv1.3","1466","Application Data"
"6991","45.082138","142.250.199.163","192.168.29.45","TLSv1.3","1466","Application Data"
"6992","45.082138","142.250.199.163","192.168.29.45","TLSv1.3","1466","Application Data"
"6993","45.082138","142.250.199.163","192.168.29.45","TLSv1.3","1466","Application Data"
"6994","45.082138","142.250.199.163","192.168.29.45","TLSv1.3","1466","Application Data"
"6995","45.082287","192.168.29.45","142.250.199.163","TCP","54","2723  >  443 [ACK] Seq=2651 Ack=554942 Win=524032 Len=0"
"6996","45.082765","142.250.199.163","192.168.29.45","TLSv1.3","1466","Application Data, Application Data"
"6997","45.082765","142.250.199.163","192.168.29.45","TLSv1.3","1466","Application Data"
"6998","45.082765","142.250.199.163","192.168.29.45","TLSv1.3","1466","Application Data"
"6999","45.082765","142.250.199.163","192.168.29.45","TLSv1.3","1466","Application Data"
"7000","45.082765","142.250.199.163","192.168.29.45","TLSv1.3","1466","Application Data"
"7001","45.082960","192.168.29.45","142.250.199.163","TCP","54","2723  >  443 [ACK] Seq=2651 Ack=562002 Win=524032 Len=0"
"7002","45.083323","142.250.199.163","192.168.29.45","TLSv1.3","1466","Application Data"
"7003","45.083323","142.250.199.163","192.168.29.45","TLSv1.3","1466","Application Data"
"7004","45.083468","192.168.29.45","142.250.199.163","TCP","54","2723  >  443 [ACK] Seq=2651 Ack=564826 Win=524032 Len=0"
"7005","45.092200","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=258627 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7009]"
"7006","45.092200","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=260087 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7009]"
"7007","45.092200","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=261547 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7009]"
"7008","45.092200","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=263007 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7009]"
"7009","45.092200","220.158.183.5","192.168.29.45","TLSv1.3","1514","Application Data, Application Data"
"7010","45.092200","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=265927 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7021]"
"7011","45.092200","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=267387 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7021]"
"7012","45.092200","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=268847 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7021]"
"7013","45.092200","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=270307 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7021]"
"7014","45.092200","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=271767 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7021]"
"7015","45.092200","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=273227 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7021]"
"7016","45.092200","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=274687 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7021]"
"7017","45.092200","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=276147 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7021]"
"7018","45.092200","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=277607 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7021]"
"7019","45.092200","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=279067 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7021]"
"7020","45.092200","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=280527 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7021]"
"7021","45.092200","220.158.183.5","192.168.29.45","TLSv1.3","1514","Application Data, Application Data"
"7022","45.092480","192.168.29.45","220.158.183.5","TCP","54","2718  >  443 [ACK] Seq=6150 Ack=283447 Win=261888 Len=0"
"7023","45.092672","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=283447 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7034]"
"7024","45.092672","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=284907 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7034]"
"7025","45.092672","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=286367 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7034]"
"7026","45.092672","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=287827 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7034]"
"7027","45.092791","192.168.29.45","220.158.183.5","TCP","54","2718  >  443 [ACK] Seq=6150 Ack=289287 Win=261888 Len=0"
"7028","45.093651","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=289287 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7034]"
"7029","45.093651","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=290747 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7034]"
"7030","45.093651","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=292207 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7034]"
"7031","45.093651","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=293667 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7034]"
"7032","45.093651","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=295127 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7034]"
"7033","45.093651","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=296587 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7034]"
"7034","45.093651","220.158.183.5","192.168.29.45","TLSv1.3","1514","Application Data, Application Data"
"7035","45.093651","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=299507 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7104]"
"7036","45.093651","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=300967 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7104]"
"7037","45.093651","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=302427 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7104]"
"7038","45.093651","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=303887 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7104]"
"7039","45.093651","220.158.183.5","192.168.29.45","TCP","1514","443  >  2716 [ACK] Seq=428716 Ack=14456 Win=64256 Len=1460 [TCP PDU reassembled in 7044]"
"7040","45.093651","220.158.183.5","192.168.29.45","TCP","1514","443  >  2716 [ACK] Seq=430176 Ack=14456 Win=64256 Len=1460 [TCP PDU reassembled in 7044]"
"7041","45.093651","220.158.183.5","192.168.29.45","TCP","1514","443  >  2716 [ACK] Seq=431636 Ack=14456 Win=64256 Len=1460 [TCP PDU reassembled in 7044]"
"7042","45.093651","220.158.183.5","192.168.29.45","TCP","1514","443  >  2716 [ACK] Seq=433096 Ack=14456 Win=64256 Len=1460 [TCP PDU reassembled in 7044]"
"7043","45.093651","220.158.183.5","192.168.29.45","TCP","1514","443  >  2716 [ACK] Seq=434556 Ack=14456 Win=64256 Len=1460 [TCP PDU reassembled in 7044]"
"7044","45.093651","220.158.183.5","192.168.29.45","TLSv1.3","1514","Application Data"
"7045","45.093651","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=305347 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7104]"
"7046","45.093651","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=306807 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7104]"
"7047","45.093651","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=308267 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7104]"
"7048","45.093651","220.158.183.5","192.168.29.45","TLSv1.3","1514","Application Data"
"7049","45.093651","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=309727 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7104]"
"7050","45.093651","220.158.183.5","192.168.29.45","TCP","1514","443  >  2716 [ACK] Seq=438936 Ack=14456 Win=64256 Len=1460 [TCP PDU reassembled in 7062]"
"7051","45.093651","220.158.183.5","192.168.29.45","TCP","1514","443  >  2716 [ACK] Seq=440396 Ack=14456 Win=64256 Len=1460 [TCP PDU reassembled in 7062]"
"7052","45.093651","220.158.183.5","192.168.29.45","TCP","1514","443  >  2716 [ACK] Seq=441856 Ack=14456 Win=64256 Len=1460 [TCP PDU reassembled in 7062]"
"7053","45.093651","220.158.183.5","192.168.29.45","TCP","1514","443  >  2716 [ACK] Seq=443316 Ack=14456 Win=64256 Len=1460 [TCP PDU reassembled in 7062]"
"7054","45.093651","220.158.183.5","192.168.29.45","TCP","1514","443  >  2716 [ACK] Seq=444776 Ack=14456 Win=64256 Len=1460 [TCP PDU reassembled in 7062]"
"7055","45.093651","220.158.183.5","192.168.29.45","TCP","1514","443  >  2716 [ACK] Seq=446236 Ack=14456 Win=64256 Len=1460 [TCP PDU reassembled in 7062]"
"7056","45.093651","220.158.183.5","192.168.29.45","TCP","1514","443  >  2716 [ACK] Seq=447696 Ack=14456 Win=64256 Len=1460 [TCP PDU reassembled in 7062]"
"7057","45.093651","220.158.183.5","192.168.29.45","TCP","1514","443  >  2716 [ACK] Seq=449156 Ack=14456 Win=64256 Len=1460 [TCP PDU reassembled in 7062]"
"7058","45.094140","192.168.29.45","220.158.183.5","TCP","54","2718  >  443 [ACK] Seq=6150 Ack=311187 Win=261888 Len=0"
"7059","45.094209","192.168.29.45","220.158.183.5","TCP","54","2716  >  443 [ACK] Seq=14456 Ack=450616 Win=261888 Len=0"
"7060","45.094537","220.158.183.5","192.168.29.45","TCP","1514","443  >  2716 [ACK] Seq=450616 Ack=14456 Win=64256 Len=1460 [TCP PDU reassembled in 7062]"
"7061","45.094537","220.158.183.5","192.168.29.45","TCP","1514","443  >  2716 [ACK] Seq=452076 Ack=14456 Win=64256 Len=1460 [TCP PDU reassembled in 7062]"
"7062","45.094537","220.158.183.5","192.168.29.45","TLSv1.3","1514","Application Data, Application Data"
"7063","45.094537","220.158.183.5","192.168.29.45","TCP","1514","443  >  2716 [ACK] Seq=454996 Ack=14456 Win=64256 Len=1460 [TCP PDU reassembled in 7073]"
"7064","45.094537","220.158.183.5","192.168.29.45","TCP","1514","443  >  2716 [ACK] Seq=456456 Ack=14456 Win=64256 Len=1460 [TCP PDU reassembled in 7073]"
"7065","45.094537","220.158.183.5","192.168.29.45","TCP","1514","443  >  2716 [ACK] Seq=457916 Ack=14456 Win=64256 Len=1460 [TCP PDU reassembled in 7073]"
"7066","45.094537","220.158.183.5","192.168.29.45","TCP","1514","443  >  2716 [ACK] Seq=459376 Ack=14456 Win=64256 Len=1460 [TCP PDU reassembled in 7073]"
"7067","45.094537","220.158.183.5","192.168.29.45","TCP","1514","443  >  2716 [ACK] Seq=460836 Ack=14456 Win=64256 Len=1460 [TCP PDU reassembled in 7073]"
"7068","45.094537","220.158.183.5","192.168.29.45","TCP","1514","443  >  2716 [ACK] Seq=462296 Ack=14456 Win=64256 Len=1460 [TCP PDU reassembled in 7073]"
"7069","45.094537","220.158.183.5","192.168.29.45","TCP","1514","443  >  2716 [ACK] Seq=463756 Ack=14456 Win=64256 Len=1460 [TCP PDU reassembled in 7073]"
"7070","45.094537","220.158.183.5","192.168.29.45","TCP","1514","443  >  2716 [ACK] Seq=465216 Ack=14456 Win=64256 Len=1460 [TCP PDU reassembled in 7073]"
"7071","45.094537","220.158.183.5","192.168.29.45","TCP","1514","443  >  2716 [ACK] Seq=466676 Ack=14456 Win=64256 Len=1460 [TCP PDU reassembled in 7073]"
"7072","45.094537","220.158.183.5","192.168.29.45","TCP","1514","443  >  2716 [ACK] Seq=468136 Ack=14456 Win=64256 Len=1460 [TCP PDU reassembled in 7073]"
"7073","45.094537","220.158.183.5","192.168.29.45","TLSv1.3","1514","Application Data"
"7074","45.094537","220.158.183.5","192.168.29.45","TLSv1.3","1514","Application Data"
"7075","45.094537","220.158.183.5","192.168.29.45","TCP","1514","443  >  2716 [ACK] Seq=472516 Ack=14456 Win=64256 Len=1460 [TCP PDU reassembled in 7082]"
"7076","45.094537","220.158.183.5","192.168.29.45","TCP","1514","443  >  2716 [ACK] Seq=473976 Ack=14456 Win=64256 Len=1460 [TCP PDU reassembled in 7082]"
"7077","45.094537","220.158.183.5","192.168.29.45","TCP","1514","443  >  2716 [ACK] Seq=475436 Ack=14456 Win=64256 Len=1460 [TCP PDU reassembled in 7082]"
"7078","45.094537","220.158.183.5","192.168.29.45","TCP","1514","443  >  2716 [ACK] Seq=476896 Ack=14456 Win=64256 Len=1460 [TCP PDU reassembled in 7082]"
"7079","45.094537","220.158.183.5","192.168.29.45","TCP","1514","443  >  2716 [ACK] Seq=478356 Ack=14456 Win=64256 Len=1460 [TCP PDU reassembled in 7082]"
"7080","45.094537","220.158.183.5","192.168.29.45","TCP","1514","443  >  2716 [ACK] Seq=479816 Ack=14456 Win=64256 Len=1460 [TCP PDU reassembled in 7082]"
"7081","45.094537","220.158.183.5","192.168.29.45","TCP","1514","443  >  2716 [ACK] Seq=481276 Ack=14456 Win=64256 Len=1460 [TCP PDU reassembled in 7082]"
"7082","45.094537","220.158.183.5","192.168.29.45","TLSv1.3","979","Application Data"
"7083","45.094537","142.250.199.163","192.168.29.45","TLSv1.3","1466","Application Data"
"7084","45.094537","142.250.199.163","192.168.29.45","TLSv1.3","1466","Application Data"
"7085","45.094537","142.250.199.163","192.168.29.45","TLSv1.3","1466","Application Data"
"7086","45.094537","142.250.199.163","192.168.29.45","TLSv1.3","1466","Application Data"
"7087","45.094537","142.250.199.163","192.168.29.45","TLSv1.3","1466","Application Data"
"7088","45.094537","142.250.199.163","192.168.29.45","TLSv1.3","111","Application Data, Application Data"
"7089","45.095013","192.168.29.45","220.158.183.5","TCP","54","2716  >  443 [ACK] Seq=14456 Ack=483661 Win=261888 Len=0"
"7090","45.095121","192.168.29.45","142.250.199.163","TCP","54","2723  >  443 [ACK] Seq=2651 Ack=571943 Win=524032 Len=0"
"7091","45.097043","142.250.199.163","192.168.29.45","QUIC","1292","Initial, SCID=e96fdfaad81a922f, PKN: 2, ACK, PADDING"
"7092","45.097422","142.250.199.163","192.168.29.45","QUIC","1292","Initial, SCID=e96fdfaad81a922f, PKN: 3, CRYPTO, PADDING"
"7093","45.097825","142.250.199.163","192.168.29.45","QUIC","1292","Initial, SCID=e96fdfaad81a922f, PKN: 4, CRYPTO, PADDING"
"7094","45.098304","142.250.199.163","192.168.29.45","QUIC","1292","Handshake, SCID=e96fdfaad81a922f"
"7095","45.098641","142.250.199.163","192.168.29.45","QUIC","1292","Handshake, SCID=e96fdfaad81a922f"
"7096","45.098641","142.250.199.163","192.168.29.45","QUIC","1264","Protected Payload (KP0)"
"7097","45.112253","192.168.29.45","142.250.199.163","QUIC","1292","Initial, DCID=e96fdfaad81a922f, PKN: 3, ACK, PADDING"
"7098","45.112498","192.168.29.45","142.250.199.163","QUIC","81","Handshake, DCID=e96fdfaad81a922f"
"7099","45.113982","192.168.29.45","142.250.199.163","QUIC","206","Protected Payload (KP0), DCID=e96fdfaad81a922f"
"7100","45.116305","192.168.29.45","142.250.199.163","TLSv1.3","93","Application Data"
"7101","45.118873","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=311187 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7104]"
"7102","45.119315","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=312647 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7104]"
"7103","45.119315","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=314107 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7104]"
"7104","45.119315","220.158.183.5","192.168.29.45","TLSv1.3","1514","Application Data, Application Data"
"7105","45.119315","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=317027 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7115]"
"7106","45.119315","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=318487 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7115]"
"7107","45.119315","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=319947 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7115]"
"7108","45.119315","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=321407 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7115]"
"7109","45.119315","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=322867 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7115]"
"7110","45.119315","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=324327 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7115]"
"7111","45.119315","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=325787 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7115]"
"7112","45.119315","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=327247 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7115]"
"7113","45.119315","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=328707 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7115]"
"7114","45.119315","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=330167 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7115]"
"7115","45.119315","220.158.183.5","192.168.29.45","TLSv1.3","1514","Application Data, Application Data"
"7116","45.119315","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=333087 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7127]"
"7117","45.119315","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=334547 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7127]"
"7118","45.119315","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=336007 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7127]"
"7119","45.119315","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=337467 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7127]"
"7120","45.119315","220.158.183.5","192.168.29.45","TCP","1514","443  >  2718 [ACK] Seq=338927 Ack=6150 Win=46720 Len=1460 [TCP PDU reassembled in 7127]"
